customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
CUST00957,64.0,Female,East,Graduate,Self-Employed,262441.9722988259,250347.07349443258,Home,639.4748923589284,3,166,23.753153471321635,2017-05-11,1
CUST00958,25.0,Male,North,Graduate,Self-Employed,78936.15574812892,235848.25152731748,Car,568.1900011302878,8,146,16.59281273486859,2026-07-03,1
CUST00959,49.0,Male,North,Graduate,Salaried,85338.48049752049,134431.68820152356,Business,774.4092430166495,11,124,38.00226292016706,2025-04-11,1
CUST00960,37.0,Male,East,Graduate,Self-Employed,31760.984001313253,466914.6357949417,Business,659.0100347706056,1,156,32.11691186728126,2021-02-14,1
CUST00961,60.0,Female,North,Secondary,Salaried,75141.1158707547,122012.51477294584,Other,551.8621938225159,3,191,61.001671933571814,2018-09-01,1
CUST00962,46.0,Male,East,Graduate,Salaried,52897.7498689893,170330.73279873622,Business,656.5137972659619,8,171,30.83269643635966,2017-01-27,0
CUST00963,,Male,North,Post-Graduate,Salaried,68556.41025839289,336737.8039530155,Business,633.926364975955,3,30,25.49393409409261,2025-09-28,1
CUST00964,26.0,Female,South,Secondary,Unemployed,90908.92139659157,2660888.541345124,Home,630.6442879883881,4,175,14.865112517004503,2022-11-23,1
CUST00965,51.0,Male,South,Graduate,Self-Employed,175373.79890966424,163924.3301851327,Business,,10,40,68.0795586549518,2019-04-16,0
CUST00966,,Female,South,Graduate,Self-Employed,111810.64063947617,267054.59013554547,Education,634.0368382855811,7,171,27.31639355439437,2018-01-31,1
CUST00967,26.0,Male,East,Secondary,Self-Employed,118729.84628996543,145511.99932461273,Other,625.5600758335606,0,193,13.158722460941153,2019-03-02,0
CUST00968,35.0,Male,South,Secondary,Salaried,51158.72669459977,127473.08902730762,Other,758.9923789551087,0,148,62.86607942050515,2023-12-12,1
CUST00969,32.0,Female,East,Secondary,Unemployed,58194.582560747884,88752.37463591956,Business,,8,126,45.88573656075864,2020-12-20,1
CUST00970,55.0,Male,South,Primary,Salaried,290464.0254691725,233734.39433981723,Home,645.8894153684579,8,63,33.896423375417534,2021-11-22,0
CUST00971,50.0,Other,East,Primary,Salaried,63505.34656066229,246375.10376804884,Other,724.308148852705,3,100,8.532332827707577,2026-02-01,1
CUST00972,39.0,Male,West,Post-Graduate,Salaried,,122523.15998781889,Other,700.1545959113973,1,10,9.780090967283876,2025-09-25,0
CUST00973,36.0,Male,East,Secondary,Self-Employed,85319.92390194797,186101.96789922402,Education,,8,102,34.30155652929761,2019-09-05,0
CUST00974,,Female,North,Graduate,Self-Employed,98851.37729527848,612616.3814831118,Business,,3,60,38.92643710156325,2016-10-13,1
CUST00975,51.0,Male,North,Secondary,Salaried,187628.47619851364,288757.106005643,Other,785.9161395113593,5,140,31.086370513599952,2018-04-16,0
CUST00976,,Female,South,Post-Graduate,Salaried,211744.46082985404,829600.5263755193,Other,557.55722288937,11,98,55.27228671460921,2026-08-07,1
CUST00977,61.0,Male,East,Secondary,Self-Employed,92365.83737008978,268546.9773653997,Other,521.1437267114003,0,31,27.36000464618834,2026-01-14,0
CUST00978,48.0,,North,Graduate,Salaried,78202.28670729036,103940.00216322285,Other,676.1481925358812,11,159,15.900798680606496,2019-12-14,0
CUST00979,36.0,Male,South,Post-Graduate,Self-Employed,,38268.823814611605,Home,541.6705854753903,8,124,67.11778201678625,2018-10-14,1
CUST00980,53.0,Male,East,Post-Graduate,Unemployed,120906.70775874189,161102.15218179696,Car,495.8824543843939,4,178,16.023075676171022,2017-06-20,1
CUST00981,41.0,Female,South,Secondary,Salaried,168515.3650945299,355613.84988499514,Education,675.2994286289269,2,173,33.32258195397585,2024-12-22,0
CUST00982,35.0,Female,West,Post-Graduate,Salaried,98966.62146986213,327329.95577811834,Home,695.3636260388187,3,29,36.15541889687105,2018-02-05,1
CUST00983,48.0,Male,North,Graduate,,143104.69565588358,196539.279216404,Education,786.8912516439211,0,90,29.1312499070624,2020-03-01,1
CUST00984,24.0,Male,North,Graduate,Self-Employed,263818.28727547557,124136.28248565957,Other,711.4744855992338,8,150,32.903048489536516,2024-03-23,1
CUST00985,24.0,Female,East,Secondary,Salaried,124092.9012072629,207570.19320528206,Education,803.5648068775715,7,16,26.28500652268041,2020-09-23,1
CUST00986,34.0,Female,South,Primary,Unemployed,119013.44079859255,142261.176005265,Business,678.4443348268783,3,91,11.89075840344556,2018-06-05,1
CUST00987,46.0,Male,East,Graduate,Salaried,39682.02149144147,125891.0531063616,Business,559.0983809056514,1,183,15.784128682273202,2017-09-12,1
CUST00988,39.0,Male,South,Graduate,Salaried,20364.773905360365,276786.3259823925,Car,715.7749644937298,8,113,14.322256875175169,2017-10-11,1
CUST00989,22.0,Male,North,Graduate,Self-Employed,124620.13103050778,125114.1888571717,Car,756.7450479615857,3,171,17.40292708464749,2022-11-23,1
CUST00990,60.0,,West,Graduate,Self-Employed,93256.16624126013,285963.1622653241,Education,681.2867518329257,8,93,16.30024233988522,2018-10-25,0
CUST00991,26.0,Male,West,Graduate,Salaried,72484.67180070696,121043.71242101146,Home,766.0440372284593,9,14,79.26547823005319,2021-04-29,0
CUST00992,,Male,East,Secondary,Self-Employed,114247.00826072073,455543.26623241237,Home,640.1399429571059,2,78,25.32169877307543,2020-10-28,1
CUST00993,51.0,Female,South,Graduate,Salaried,95202.14599425539,71659.62658060515,Other,693.671929369226,6,81,13.391676304528898,2024-10-19,0
CUST00994,38.0,Male,East,Secondary,Salaried,194204.72213546815,100872.7735696205,Home,636.0534334926505,6,58,16.72434213607208,2019-01-05,0
CUST00995,50.0,Male,South,Graduate,Salaried,103950.12761629453,150589.99123927255,Car,840.3234873117683,9,161,5.057702751012352,2018-09-08,1
CUST00996,63.0,Male,North,Graduate,Self-Employed,63060.258285387936,60353.73106580513,Home,717.3008549061769,3,106,25.56974717157588,2022-05-09,1
CUST00997,25.0,Male,West,Post-Graduate,Salaried,178813.696900335,45004.01237301685,Other,560.6635895319034,1,173,28.1449718907375,2025-01-10,0
CUST00998,30.0,,North,Primary,Salaried,86657.71738299042,60614.910615005494,Business,798.2077974779696,10,141,69.50088505414233,2025-12-07,1
CUST00999,42.0,Male,West,Primary,Salaried,135390.97869915655,140639.53334677537,Home,591.3456193314089,8,195,23.17748659246802,2026-01-13,0
CUST01000,,,South,Secondary,Self-Employed,74128.3683153632,142435.56415504924,Home,651.0956767653231,3,169,34.58584092439203,2019-11-24,1
