customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,city,state,account_type,kyc_verified,total_paid_on_time,avg_emi,avg_outstanding,avg_repo_rate,avg_inflation,avg_gdp_growth,income_was_missing,join_year,join_month,join_day,join_weekday,customer_tenure_days,education_encoded,gender_encoded,region_North,region_South,region_West,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,loan_purpose_Other,income_bin,repay_bin,good_credit,transaction_qbin,transaction_kmeans_bin,debt_to_income,avg_monthly_trans,spending_pct
CUST00355,1.1740384614029027,Male,North,Graduate,Self-Employed,0.7748702960438648,-0.39928702160037266,Business,1.6716017125915452,0.14321694260233545,0.2115385036770547,1.1760126172410827,2018-09-07,1,Patiala,West Bengal,Current,False,5,25939.035000000003,288704.31,6.52,4.820833333333334,6.12,0,2018,9,7,4,2910,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Low,High,1,2,0,0.5168924276032576,18.666666666666668,47.154001986526936
CUST00356,-1.3963996341503848,Male,East,Post-Graduate,Salaried,-0.6561136311846515,0.5554012330974388,Business,-0.07344741195067638,0.4325440993747302,-0.5593221453156024,-0.7639506400498308,2022-10-22,0,Bokaro,Rajasthan,Savings,False,5,20544.683333333334,176648.80333333334,6.52,4.820833333333334,6.12,0,2022,10,22,5,1404,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Low,High,0,1,3,8.606037711209336,11.5,15.660116849193791
CUST00357,1.2569558193239765,Female,North,Post-Graduate,Unemployed,-0.10101966413897907,0.6487806819675378,Car,-1.000689137498286,-1.0140916844872436,-0.5234681616415253,-1.1017417512473229,2025-09-15,1,Bihar Sharif,Assam,Savings,False,5,35525.61833333334,212840.18833333335,6.52,4.820833333333334,6.12,0,2025,9,15,0,345,3.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Very Low,Low,0,1,3,2.4418829823182935,11.833333333333334,10.176325124539169
CUST00358,1.754459966850419,Male,East,Graduate,Salaried,-0.08224122551909624,0.2596183385679786,Home,1.055453744088313,1.0111984129195197,1.3947199649215982,-0.8354982515006004,2025-07-12,0,Darbhanga,Rajasthan,Current,False,2,22644.976666666666,200927.9,6.52,4.820833333333334,6.12,0,2025,7,12,5,410,2.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Very Low,High,1,3,1,1.9012397374754928,29.666666666666668,14.49859368713775
CUST00359,-0.23555662325535176,Female,West,Secondary,Salaried,-0.49795243376091497,-0.6581289894868317,Home,-0.08468885378449618,-1.3034188412596384,-0.11114734938963898,0.9713013767494556,2026-03-12,0,Bahraich,Mizoram,Current,False,4,16319.011666666667,336035.60333333333,6.52,4.820833333333334,6.12,0,2026,3,12,3,167,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Very Low,Low,0,1,3,1.6401178157496585,15.666666666666666,43.83066466550597
CUST00360,1.2569558193239765,Female,East,Graduate,Salaried,6.695133380197381,-0.07796388948952236,Education,1.0162082653280515,0.14321694260233545,-0.021512390204446296,-1.0252325664451796,2023-06-11,0,Karimnagar,Arunachal Pradesh,NRI,True,2,29455.953333333335,312773.4816666667,6.52,4.820833333333334,6.12,0,2023,6,11,6,1172,2.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Very High,High,1,2,3,0.15294405281750517,16.5,11.4183958024522
CUST00361,-1.1476475603871634,Female,South,Post-Graduate,Salaried,0.4008654190817577,1.3895830634121489,Other,-0.4368538010533237,-0.4354373709424541,-0.43383320245633267,-1.432321373965131,2018-03-22,1,Raebareli,Himachal Pradesh,NRI,True,4,21573.97,251045.2616666667,6.52,4.820833333333334,6.12,0,2018,3,22,3,3079,3.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Very Low,Medium,0,1,3,2.0370878177017766,12.666666666666666,4.809606642893039
CUST00362,-1.2305649183082372,Male,East,Secondary,Salaried,-0.32657857565343296,-0.8727827116910436,Home,1.0584711393164472,-0.4354373709424541,-0.9537159657304503,1.5648342631646142,2024-02-05,1,Thrissur,Uttarakhand,Savings,True,5,32461.60666666667,149319.71833333335,6.52,4.820833333333334,6.12,1,2024,2,5,0,933,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Very Low,Medium,1,0,2,0.6318761289308615,7.833333333333333,53.46623713304456
CUST00363,1.5057078930871979,Female,South,Graduate,Salaried,-0.06936693803286391,-0.36454063708755285,Other,1.0187989453739643,-0.4354373709424541,1.6277708588030992,-0.9863992411050466,2025-11-21,1,Uluberia,West Bengal,NRI,False,3,18742.461666666666,309220.255,6.52,4.820833333333334,6.12,0,2025,11,21,4,278,2.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Very Low,Medium,1,3,1,1.110173574115785,31.833333333333332,12.048826447551493
CUST00364,-0.7330607707817945,Male,East,Graduate,Salaried,-0.7045446095255987,0.514193100358924,Home,1.3802840369286118,0.14321694260233545,-0.8999349902193347,1.1296230298714232,2025-09-21,1,Bulandshahr,Kerala,Current,True,4,29338.048333333336,287949.1866666667,6.52,4.820833333333334,6.12,0,2025,9,21,6,339,2.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Very Low,High,1,0,2,13.15854734989251,8.333333333333334,46.400900951908085
CUST00365,1.2569558193239765,Female,West,Graduate,Salaried,-0.5332164729718203,-0.3309673757108413,Home,-0.7507936262501251,0.721871256147125,0.5162973649067099,1.2244356870732285,2023-02-04,0,Ichalkaranji,Andhra Pradesh,NRI,False,4,27967.925,262353.82166666666,6.52,4.820833333333334,6.12,0,2023,2,4,5,1299,2.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Very Low,High,0,2,0,2.777970153849356,21.5,47.94011512220575
CUST00366,0.4277822401132385,Female,South,Secondary,Salaried,0.6954979739025879,0.22495788630163144,Education,-0.09459414187889993,1.3005255696919145,1.1975230547141742,-1.163622699735154,2025-01-16,0,Anantapuram,Gujarat,NRI,False,4,24702.413333333334,292854.0333333333,6.52,4.820833333333334,6.12,0,2025,1,16,3,587,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Very Low,High,0,3,1,0.9300102030250403,27.833333333333332,9.171733168201548
CUST00367,-0.31847398117642556,Male,West,Graduate,Salaried,-0.44821428627761445,0.7494067778255988,Business,2.0328758629572303,0.4325440993747302,-1.0254239330786044,0.13694483093738172,2019-10-22,1,Karaikudi,West Bengal,Current,True,4,29053.581666666665,286402.8133333333,6.52,4.820833333333334,6.12,0,2019,10,22,1,2500,2.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Very Low,High,1,0,2,4.728700232815,7.166666666666667,30.285496158509336
CUST00368,0.17903016635001717,Male,West,Post-Graduate,Salaried,-0.5717574903510383,-0.15172011537194913,Education,-0.26574283622371453,-0.14611021417005934,-0.8103000310341419,-0.2287168057768176,2021-02-14,0,Pali,Manipur,Savings,False,5,25700.895,160604.86000000002,6.52,4.820833333333334,6.12,0,2021,2,14,6,2019,3.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Very Low,Medium,0,1,2,3.744584386025603,9.166666666666666,24.349246828773037
CUST00369,1.5886252510082715,Male,North,Secondary,Salaried,0.2597877497896009,0.015294436741122299,Home,0.8420259370761268,0.14321694260233545,-1.6528686473749532,-0.35121867067536955,2017-10-21,0,Thane,Tamil Nadu,Savings,False,3,20535.115,229774.74333333332,6.52,4.820833333333334,6.12,1,2017,10,21,5,3231,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Very Low,High,1,0,2,2.023260107787369,1.3333333333333333,22.360518615635776
CUST00370,-1.6451517079136062,Female,North,Secondary,Self-Employed,1.164346037742285,-0.22780538642934692,Business,-0.274035524808281,0.721871256147125,0.4445893975585557,3.1464281345616927,2022-10-14,1,Adoni,Tamil Nadu,NRI,True,5,31586.693333333333,382073.865,6.52,4.820833333333334,6.12,0,2022,10,14,4,1412,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,High,0,2,0,0.4991686494840627,20.833333333333332,79.14225730120393
CUST00371,-0.48430869701857315,Male,North,Post-Graduate,Self-Employed,0.12128460076032285,6.216083252814687,Business,-1.944652329742148,1.3005255696919145,-0.29041726776002436,1.003121180639397,2018-10-21,1,Karnal,Punjab,Current,False,3,23123.948333333334,304573.325,6.52,4.820833333333334,6.12,1,2018,10,21,6,2866,3.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Low,High,0,1,3,14.56409637209152,14.0,44.34723591758304
CUST00372,-0.6501434128607207,Female,North,Secondary,Self-Employed,-0.549654444859509,1.5887733106346593,Business,-0.3004639298622671,-0.14611021417005934,-0.34419824327113996,-0.6604659386250795,2022-07-02,1,Suryapet,Jharkhand,Current,False,5,29494.798333333336,205040.7616666667,6.52,4.820833333333334,6.12,0,2022,7,2,5,1516,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Low,Medium,0,1,3,8.864620495354234,13.5,17.340115317151167
CUST00373,-0.40139133909749936,Male,North,Post-Graduate,Self-Employed,-0.2032784335696779,-0.30637644554664584,Other,0.02903840611641753,-1.5927459980320333,1.4843549241067908,1.6403083924029638,2026-01-13,1,Suryapet,Kerala,Current,False,6,21742.825,268697.27499999997,6.52,4.820833333333334,6.12,1,2026,1,13,1,225,3.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Very Low,None,0,3,1,1.519286198685006,30.5,54.691504440628606
CUST00374,-1.313482276229311,Female,East,Graduate,Salaried,0.9243102411815607,-0.43693283439175146,Home,-1.8921022056834962,-0.7247645277148489,0.6597132996030182,0.6599248770126179,2024-07-03,1,Faridabad,Manipur,Current,False,5,24608.596666666668,196544.94499999998,6.52,4.820833333333334,6.12,0,2024,7,3,2,784,2.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Low,Medium,0,2,0,0.45329971572437316,22.833333333333332,38.77569484568002
CUST00375,1.091121103481829,Female,North,Secondary,Self-Employed,-0.31085848682375145,0.4094679428288497,Car,-0.48527636649130673,0.4325440993747302,-0.7385920636859878,0.1679949231598369,2025-01-29,1,Sikar,Kerala,Current,False,4,33541.028333333335,203017.1083333333,6.52,4.820833333333334,6.12,0,2025,1,29,2,574,1.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Very Low,High,0,1,3,2.9533055559524533,9.833333333333334,30.789571704415906
CUST00376,-0.40139133909749936,Female,South,Post-Graduate,Salaried,-0.5828646450234457,-0.6192016945485795,Education,-1.0252184105877105,0.14321694260233545,-1.3660367779823366,-1.6838406111897863,2025-06-17,1,Ratlam,Sikkim,Current,True,4,32589.51,267888.34,6.52,4.820833333333334,6.12,0,2025,6,17,1,435,3.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Very Low,High,0,0,2,2.274929699515688,4.0,0.7263757171461416
CUST00377,1.3398731772450503,Female,West,Graduate,Salaried,1.1985882374123613,-0.539807136830502,Other,0.8909064688489269,-1.0140916844872436,1.0003261445067504,-0.8769336950998392,2024-08-06,0,Gaya,Manipur,Savings,True,3,25921.426666666666,293670.2166666667,6.52,4.820833333333334,6.12,0,2024,8,6,1,750,2.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Low,Low,1,3,1,0.34477277217144797,26.0,13.82591955456103
CUST00378,0.0,Male,North,Graduate,Self-Employed,0.6633967123366636,-0.5374560624807955,Education,0.10677402844999336,1.0111984129195197,1.2154500465512128,-0.23132559108201503,2022-04-15,1,Satna,Meghalaya,Current,True,3,19866.423333333332,246350.81999999998,6.52,4.820833333333334,6.12,0,2022,4,15,4,1594,2.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Very Low,High,0,3,1,0.46727282989366353,28.0,24.30689510667672
CUST00379,-1.313482276229311,Male,West,Secondary,Salaried,0.01895332763166139,-0.3951075111647089,Car,-0.024737683236374677,-1.0140916844872436,-1.1150588922637972,-0.7642894366827508,2025-04-18,0,Madurai,Andhra Pradesh,NRI,True,5,24853.443333333333,252785.4833333333,6.52,4.820833333333334,6.12,0,2025,4,18,4,495,1.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Very Low,Low,0,0,2,0.965304006686994,6.333333333333333,15.654616733559129
CUST00380,1.3398731772450503,Male,South,Graduate,Self-Employed,-0.5016072700063456,-0.37565744151841557,Business,0.7151322016476411,1.3005255696919145,0.46251638939559425,-1.1804877209699,2025-11-15,1,Akola,Uttarakhand,Savings,True,3,18714.481666666667,310714.96,6.52,4.820833333333334,6.12,0,2025,11,15,5,284,2.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Very Low,High,1,2,0,2.4140967094941956,21.0,8.897941878799754
CUST00381,-0.06972190741320419,Male,North,Secondary,Self-Employed,-0.29259197736479975,0.14406973736167925,Car,-1.111582626860782,-1.0140916844872436,0.22946549551409323,0.6696928327026178,2021-02-21,0,Morena,Odisha,NRI,False,5,20004.954999999998,241425.81833333336,6.52,4.820833333333334,6.12,0,2021,2,21,6,2012,1.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Very Low,Low,0,2,0,2.4083863691173484,18.833333333333332,38.934270464765206
CUST00382,1.091121103481829,Male,East,Secondary,Self-Employed,-0.32934567354411076,-0.4323923357911712,Education,1.0676716909994695,1.5898527264643094,0.5342243567437484,-0.6142160709070682,2017-10-21,1,Berhampur,Himachal Pradesh,Current,False,1,21837.52666666667,246445.62,6.52,4.820833333333334,6.12,0,2017,10,21,5,3231,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Very Low,High,1,2,0,1.5296272493677436,21.666666666666668,18.090948105377255
CUST00383,0.09611280842894337,Male,East,Post-Graduate,Unemployed,-0.1469819933829519,0.17302248630031009,Car,0.6177918540058983,-1.5927459980320333,-0.7565190555230263,1.895100926075855,2021-06-15,1,Ramgarh,Meghalaya,Savings,True,4,17134.485,327054.6716666667,6.52,4.820833333333334,6.12,0,2021,6,15,1,1898,3.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Very Low,None,0,1,3,1.9566085555689605,9.666666666666666,58.827874941042055
CUST00384,-0.8159781287028683,Male,West,Secondary,Salaried,0.5376550457748106,0.2662641098064626,Home,-0.04821512380576472,1.0111984129195197,1.1795960628771358,-0.1148435993468428,2019-11-01,0,Narasaraopet,Himachal Pradesh,Current,True,4,26002.67,169997.23333333334,6.52,4.820833333333334,6.12,0,2019,11,1,4,2490,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Very Low,High,0,3,1,1.0634148090050113,27.666666666666668,26.197895080252604
CUST00385,0.5936169559553861,Male,East,Graduate,Salaried,0.13147446991641926,-0.5539496509192277,Car,-0.7633983586727646,-1.5927459980320333,0.8748372016474806,-0.3475359466916156,2016-12-20,0,Kozhikode,Nagaland,Current,True,5,30866.17,279931.0883333333,6.52,4.820833333333334,6.12,0,2016,12,20,1,3536,2.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Very Low,None,0,2,1,0.7015859940585388,24.833333333333332,22.42030494700105
CUST00386,0.4277822401132385,Female,West,Secondary,Salaried,-0.6016523997255316,0.2497919208552586,Home,0.5661281490187514,-0.14611021417005934,0.6597132996030182,0.4334886575914524,2025-03-23,1,Bettiah,Kerala,Current,True,3,28365.468333333334,119362.90333333334,6.52,4.820833333333334,6.12,1,2025,3,23,6,521,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Very Low,Medium,0,2,0,2.3906561645990814,22.833333333333332,35.0996683752917
CUST00387,-1.313482276229311,Male,South,Graduate,Salaried,0.4764907872722122,0.32059367057779775,Car,-0.09334682011299714,-1.5927459980320333,-0.12907434122667752,0.06570343184126372,2020-11-12,1,Amritsar,Haryana,NRI,True,3,24499.850000000002,258927.81166666668,6.52,4.820833333333334,6.12,0,2020,11,12,3,2113,2.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Very Low,None,0,1,3,1.1512023709091168,15.5,29.12894413015327
CUST00388,-0.06972190741320419,Male,North,Secondary,Self-Employed,-0.15453700280270927,-0.8609950477532504,Home,-0.7296485850067554,-0.4354373709424541,0.8927641934845192,2.159322691662465,2016-09-20,1,Guwahati,Nagaland,Current,True,4,25239.434999999998,281060.7366666667,6.52,4.820833333333334,6.12,0,2016,9,20,1,3627,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Very Low,Medium,0,3,1,0.5664559853783443,25.0,63.117322127680296
CUST00389,-1.2305649183082372,Male,West,Post-Graduate,Self-Employed,0.023252198850484268,-0.1166233667775427,Home,-1.414792314675999,-0.7247645277148489,1.556062891454945,-0.4748063419007677,2026-02-04,1,Alwar,Haryana,Savings,False,3,27074.148333333334,222530.34666666668,6.52,4.820833333333334,6.12,0,2026,2,4,2,203,3.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Very Low,Medium,0,3,1,1.2642692548837733,31.166666666666668,20.354163130636245
CUST00390,0.0,Female,West,Graduate,Self-Employed,0.5507602668512579,-0.49883303024489445,Car,-0.8986768024358934,-0.4354373709424541,-0.774446047360065,-0.3980777204260526,2018-01-20,1,Chinsurah,Sikkim,NRI,True,3,34972.056666666664,150806.18000000002,6.52,4.820833333333334,6.12,0,2018,1,20,5,3140,2.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Very Low,Medium,0,1,3,0.5309259231934129,9.5,21.59979620249407
CUST00391,1.5886252510082715,Male,West,Secondary,Salaried,-0.5607261394235329,0.64472961801443,Other,-0.5348556112629224,0.14321694260233545,-0.8282270228711806,-0.1229204211348831,2020-09-18,1,Nagpur,Goa,NRI,False,5,37405.138333333336,313383.26166666666,6.52,4.820833333333334,6.12,0,2020,9,18,4,2168,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Very Low,High,0,1,2,6.162366672165242,9.0,26.06677378364492
CUST00392,-0.48430869701857315,Female,South,Primary,Salaried,-0.2880679064287239,-0.5027862041780801,Business,1.2102159440755431,-0.14611021417005934,-0.43383320245633267,0.4587474901729375,2022-07-05,0,Ranchi,Uttar Pradesh,Savings,True,4,28491.003333333338,99605.41166666667,6.52,4.820833333333334,6.12,0,2022,7,5,1,1513,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Very Low,Medium,1,1,3,1.3010633666305744,12.666666666666666,35.50972705502943
CUST00393,-1.3963996341503848,Male,South,Secondary,Salaried,-0.43554750895009914,-0.763624313919654,Business,0.8941262388240122,1.5898527264643094,1.3767929730845596,-0.5809063665706937,2024-03-06,0,Burhanpur,Bihar,NRI,False,4,35679.23,240992.69333333333,6.52,4.820833333333334,6.12,0,2024,3,6,2,903,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Very Low,High,1,3,1,1.1608090495778933,29.5,18.631706801907036
CUST00394,-0.567226054939647,Male,West,Graduate,Salaried,-0.6327327666448735,-0.28968546011040014,Business,-0.47909168505086114,0.721871256147125,0.8031292342993265,-0.29855185997906114,2023-11-11,1,Asansol,Goa,Current,False,2,25163.311666666665,255689.54666666666,6.52,4.820833333333334,6.12,0,2023,11,11,5,1019,2.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Very Low,High,0,2,0,4.161107629001505,24.166666666666668,23.215525781562977
CUST00395,-0.06972190741320419,Female,South,Secondary,Self-Employed,-0.14015179991453616,-0.6367163484907555,Home,-0.4383678439595658,-0.14611021417005934,-1.4377447453304908,0.5423886867312584,2022-06-22,1,Tiruppur,Uttarakhand,Current,False,5,30136.98,260313.21,6.52,4.820833333333334,6.12,0,2022,6,22,2,1526,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Very Low,Medium,0,0,2,0.8551141021878235,3.3333333333333335,36.8675807294518
CUST00396,-1.4793169920714586,Other,West,Post-Graduate,Salaried,1.7821617745447873,0.2550494146410315,Business,0.1931330925281913,0.721871256147125,-1.4915257208416064,-1.0252441588105086,2017-07-20,0,Korba,Sikkim,Savings,True,1,29830.265,292967.48833333334,6.52,4.820833333333334,6.12,0,2017,7,20,3,3324,3.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Low,High,0,0,2,0.5586994855085999,2.8333333333333335,11.418207608876486
CUST00397,-1.3963996341503848,Female,West,Graduate,Salaried,-0.6671893070788074,-0.607835623912215,Home,0.2724693836688306,-0.7247645277148489,-1.3660367779823366,1.3243891031780597,2017-02-01,1,Panihati,Karnataka,Current,False,2,18923.648333333334,251420.52166666664,6.52,4.820833333333334,6.12,0,2017,2,1,2,3493,2.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Very Low,Medium,0,0,2,3.3191537034934044,4.0,49.56278575478545
CUST00398,-1.2305649183082372,Female,South,Secondary,Salaried,-0.2868471610139726,-0.28359523736072134,Other,0.2578742728749135,-1.5927459980320333,-0.5413951534785639,-0.008334828238958468,2025-02-02,1,Korba,Karnataka,Savings,True,4,32957.31,192146.08666666667,6.52,4.820833333333334,6.12,0,2025,2,2,6,570,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Very Low,None,0,1,3,1.6662986908170567,11.666666666666666,27.92698710855961
CUST00399,1.091121103481829,Male,West,Graduate,Self-Employed,-0.0011000257852715736,0.8926029942170753,Car,-0.7444562570901094,-1.5927459980320333,-0.8820079983822962,-1.0669693190807201,2023-06-20,1,Miryalaguda,Uttar Pradesh,Current,False,6,31506.513333333336,168852.72333333333,6.52,4.820833333333334,6.12,0,2023,6,20,1,1163,2.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Very Low,None,0,1,2,2.431656117090028,8.5,10.740830137964004
CUST00400,1.1740384614029027,Female,West,Graduate,Self-Employed,5.445367890984467,0.45800180737065416,Car,-0.04770181803683709,1.0111984129195197,0.9106911853215577,-0.4887256548989139,2017-10-14,1,Mango,Uttarakhand,Savings,True,4,34772.635,398726.87000000005,6.52,4.820833333333334,6.12,0,2017,10,14,5,3238,2.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Very High,High,0,3,1,0.2652271517418677,25.166666666666668,20.128193260791196
CUST00401,-0.567226054939647,Male,North,Secondary,Salaried,-0.44293153590605544,-0.004663884965127753,Home,-0.003137765545557757,0.14321694260233545,1.3767929730845596,0.6860500757733513,2018-07-23,1,Sangli-Miraj & Kupwad,Kerala,Savings,True,1,25954.48,177764.51833333334,6.52,4.820833333333334,6.12,1,2018,7,23,0,2956,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Very Low,High,0,3,1,1.9919906520695119,29.5,39.19981834692072
CUST00402,0.5106995980343123,Male,West,Secondary,Salaried,-0.5927396459571992,-0.3367418977690152,Home,-0.10313447819778013,-1.0140916844872436,1.2333770383882514,-1.0227214816379333,2021-06-02,0,Shivpuri,Tamil Nadu,NRI,False,5,38108.05333333334,298710.535,6.52,4.820833333333334,6.12,0,2021,6,2,2,1911,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Very Low,Low,0,3,1,3.3727177518349216,28.166666666666668,11.459161428395008
CUST00403,-1.6451517079136062,Other,East,Primary,Salaried,-0.18780419187938607,-0.0636100140892227,Other,0.7614050845335272,-1.3034188412596384,0.46251638939559425,-0.08053537417627465,2023-05-30,0,Hosur,Punjab,Savings,True,5,38979.59333333333,279945.8333333333,6.52,4.820833333333334,6.12,0,2023,5,30,1,1184,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Very Low,Low,1,2,0,1.7363190307220622,21.0,26.75486403248756
CUST00404,-1.3963996341503848,Male,West,Graduate,Salaried,-0.48939386717087074,0.1369049635426898,Business,0.7941801291429873,-0.14611021417005934,-0.7565190555230263,-1.1222634748661848,2025-09-27,1,Bharatpur,Maharashtra,Savings,False,2,31557.420000000002,253730.30333333334,6.52,4.820833333333334,6.12,0,2025,9,27,5,333,2.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Very Low,Medium,1,1,3,3.6639229253866423,9.666666666666666,9.843169945417332
CUST00405,-1.2305649183082372,Female,South,Graduate,Self-Employed,-0.7039594757040847,-0.6647373102056033,Other,-0.970299768382016,-0.14611021417005934,-1.6170146637008762,-1.4210931522529975,2017-11-10,1,Bettiah,Goa,NRI,True,2,27712.255,244584.42333333334,6.52,4.820833333333334,6.12,0,2017,11,10,4,3211,2.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Very Low,Medium,0,0,2,3.745721103734531,1.6666666666666667,4.991888613218734
